id;page;category_group;category;name;description;unit;volume;quantity;price;currency;availability;picture
950;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  1,2 м KRAFT Nova ;tratata;1;шт.;;10,9;грн;true;img\error.jpg
951;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  1,2/Ал/15/38 бел;tratata;1;шт.;;10;грн;true;img\error.jpg
952;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  1,2м. MIWI;tratata;1;шт.;;0,47;USD;true;img\error.jpg
953;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  1,2м. НТІ;tratata;1;шт.;;0,47;USD;true;img\error.jpg
954;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  3,6 м KRAFT Fortis ;tratata;1;шт.;;47,06;грн;true;img\error.jpg
955;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  3,6 м KRAFT Nova;tratata;1;шт.;;38,26;грн;true;img\error.jpg
956;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  3,6м. MIWI;tratata;1;шт.;;1,55;USD;true;img\error.jpg
957;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  3,6м. НТІ;tratata;1;шт.;;1,66;USD;true;img\error.jpg
958;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  3м. KRAFT пристенный RAL 9006;tratata;1;шт.;;33;грн;true;img\error.jpg
959;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  пристенный  3,0 м KRAFT Nova ;tratata;1;шт.;;24;грн;true;img\error.jpg
960;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  пристенный 3,0 м KRAFT Fortis ;tratata;1;шт.;;30,89;грн;true;img\error.jpg
961;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  пристенный 3,0/Ал/бел;tratata;1;шт.;;8,2;грн;true;img\error.jpg
962;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  пристенный 3,0м, MIWI;tratata;1;шт.;;0,83;USD;true;img\error.jpg
963;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Профиль  пристенный 3,0м, НТІ;tratata;1;шт.;;0,74;USD;true;img\error.jpg
964;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Armstrong"" 0,6м.";tratata;1;шт.;;7,1;грн;true;img\error.jpg
965;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Armstrong"" 1,2м.";tratata;1;шт.;;14,1;грн;true;img\error.jpg
966;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Armstrong"" 3,6м.";tratata;1;шт.;;42,35;грн;true;img\error.jpg
967;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Armstrong"" пристенный Javelin 3м";tratata;1;шт.;;20,1;грн;true;img\error.jpg
968;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Armstrong"" пристенный эконом 3м";tratata;1;шт.;;8,05;грн;true;img\error.jpg
969;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Грильято"" ""мама"" 0,6 м*40мм яч 100 RAL 9006";tratata;1;шт.;;5,5;грн;true;img\error.jpg
970;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Грильято"" ""папа"" 0,6 м*40мм яч 100 RAL 9006";tratata;1;шт.;;5,5;грн;true;img\error.jpg
971;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Грильято"" продольный 0,6 м*40мм яч 100 RAL 9006";tratata;1;шт.;;5,5;грн;true;img\error.jpg
972;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Грильято"" продольный 2,4м*40мм яч 100 RAL 9006";tratata;1;шт.;;21,84;грн;true;img\error.jpg
973;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Профиль ""Соеденитель Грильято"" ";tratata;1;шт.;;2,6;грн;true;img\error.jpg
974;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Прут с крючком 1000мм;tratata;1;шт.;;4;грн;true;img\error.jpg
975;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Прут с крючком 250мм;tratata;1;шт.;;1,35;грн;true;img\error.jpg
976;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Прут с крючком 500мм;tratata;1;шт.;;2,4;грн;true;img\error.jpg
977;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Прут с ушком 1000мм;tratata;1;шт.;;4;грн;true;img\error.jpg
978;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Прут с ушком 1500мм;tratata;1;шт.;;2,4;грн;true;img\error.jpg
979;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Прут с ушком 250мм;tratata;1;шт.;;1,35;грн;true;img\error.jpg
980;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Прут с ушком 500мм;tratata;1;шт.;;2,4;грн;true;img\error.jpg
981;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;"Рейка суперзолото А84А 4 м ""Албес"" (уп 44 шт)";tratata;1;шт.;;148,5;грн;true;img\error.jpg
982;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Розкладка супер-хром ти А 4 м Албес;tratata;1;шт.;;50,9;грн;true;img\error.jpg
983;Ceilings;Ceiling_suspended;Комплектующие для подвесного потолка;Стрингер ВТ-3-100 4 м Албес (уп 10 шт);tratata;1;шт.;;69,17;грн;true;img\error.jpg
984;Ceilings;Ceiling_suspended;Плита 600*600;Плита  А/6 600*600 tegular/белый;tratata;1;м.кв.;;52,9;грн;true;img\error.jpg
985;Ceilings;Ceiling_suspended;Плита 600*601;"Плита 600*600 ""Danotile"" WH Knauf";tratata;1;шт.;;39,5;грн;true;img\error.jpg
986;Ceilings;Ceiling_suspended;Плита 600*602;"Плита 600*600 ""Schlicht"" ";tratata;1;м.кв.;;103;грн;true;img\error.jpg
987;Ceilings;Ceiling_suspended;Плита 600*603;"Плита 600*600 ""Алтай"" ";tratata;1;м.кв.;;54,7;грн;true;img\error.jpg
988;Ceilings;Ceiling_suspended;Плита 600*604;"Плита 600*600 ""Байкал"" ";tratata;1;м.кв.;;68,75;грн;true;img\error.jpg
989;Ceilings;Ceiling_suspended;Плита 600*605;"Плита 600*600 ""Кристалл"" ";tratata;1;м.кв.;;16,85;грн;true;img\error.jpg
990;Ceilings;Ceiling_suspended;Плита 600*606;"Плита 600*600 ""Лагуна""  AMF VT 24";tratata;1;м.кв.;;85,1;грн;true;img\error.jpg
991;Ceilings;Ceiling_suspended;Плита 600*607;"Плита 600*600 ""Меркурий"" ";tratata;1;м.кв.;;2,4;USD;true;img\error.jpg
992;Ceilings;Ceiling_suspended;Плита 600*608;"Плита 600*600 ""Нептун"" ";tratata;1;м.кв.;;2,4;USD;true;img\error.jpg
993;Ceilings;Ceiling_suspended;Плита 600*609;"Плита 600*600 ""Оазис"" ";tratata;1;м.кв.;;95,1;грн;true;img\error.jpg
994;Ceilings;Ceiling_suspended;Плита 600*610;"Плита 600*600 ""Сахара"" ";tratata;1;м.кв.;;22;грн;true;img\error.jpg
995;Ceilings;Ceiling_suspended;Плита 600*611;"Плита 600*600 ""Скала"" ";tratata;1;м.кв.;;32,4;грн;true;img\error.jpg
996;Ceilings;Ceiling_suspended;Плита 600*612;"Плита 600*600 Дуб выбеленный ""Wallmark"" панель сотовая";tratata;1;м.кв.;;72,9;грн;true;img\error.jpg
997;Ceilings;Ceiling_suspended;Плита 600*613;"Плита 600*600 Квадро ""Elmas"" панель сотовая";tratata;1;м.кв.;;78,8;грн;true;img\error.jpg
998;Ceilings;Ceiling_suspended;Плита 600*614;"Плита 600*600 Крап ""Elmas"" панель сотовая";tratata;1;м.кв.;;78,7;грн;true;img\error.jpg
999;Ceilings;Ceiling_suspended;Плита 600*615;"Плита 600*600 Сахара ""Wallmark"" панель сотовая";tratata;1;м.кв.;;72,9;грн;true;img\error.jpg
1000;Ceilings;Ceiling_suspended;Плита 600*616;"Плита 600*600 Шахматка ""Elmas"" панель сотовая";tratata;1;м.кв.;;78,8;грн;true;img\error.jpg
1001;Ceilings;Ceiling_suspended;Плита 600*617;"Плита 600*600*12  AMF ""Планета"" ";tratata;1;м.кв.;;26,75;грн;true;img\error.jpg
1002;Ceilings;Ceiling_suspended;Плита 600*618;"Плита 600*600*12 AMF ""Filigran"" ";tratata;1;м.кв.;;34,75;грн;true;img\error.jpg
1003;Ceilings;Ceiling_suspended;Плита 600*619;"Плита 600*600*13 ""Sirius"" OWA ";tratata;1;м.кв.;;90;грн;true;img\error.jpg
1004;Ceilings;Ceiling_suspended;Плита 600*620;"Плита 600*600*13 ""Trento SK ";tratata;1;м.кв.;;89;грн;true;img\error.jpg
1005;Ceilings;Ceiling_suspended;Плита 600*621;"Плита 600*600*13 АMF ""Orbit"" ";tratata;1;м.кв.;;102,7;грн;true;img\error.jpg
1006;Ceilings;Ceiling_suspended;Плита 600*622;"Плита 600*600*6 ""Matrix"" ";tratata;1;м.кв.;;54,9;грн;true;img\error.jpg
1007;Ceilings;Ceiling_suspended;Плита 600*623;Плита 600*600*7 Winnpol (уп. 24 шт);tratata;1;м.кв.;;50,8;грн;true;img\error.jpg
1008;Ceilings;Ceiling_suspended;Плита 600*624;Плита 600*600*7 Лагуна ;tratata;1;м.кв.;;2,4;USD;true;img\error.jpg
1009;Ceilings;Ceiling_suspended;Реечный;"Золото раскладка ""тип А"" 4 м 3848 Албес";tratata;1;шт.;;51;грн;true;img\error.jpg
1010;Ceilings;Ceiling_suspended;Реечный;Куток металік 19*24 (907 рус) 3 м Албес (уп 100 шт);tratata;1;шт.;;24,2;грн;true;img\error.jpg
1011;Ceilings;Ceiling_suspended;Реечный;Куток суперзолото 19*24 3 м Албес ;tratata;1;шт.;;53,2;грн;true;img\error.jpg
1012;Ceilings;Ceiling_suspended;Реечный;Куток суперхром 19*24 3 м Албес (уп 100 шт);tratata;1;шт.;;36,5;грн;true;img\error.jpg
1013;Ceilings;Ceiling_suspended;Реечный;Куток чорний 19*24 3 м 911 Албес ;tratata;1;шт.;;28,8;грн;true;img\error.jpg
1014;Ceilings;Ceiling_suspended;Реечный;"Супер-хром раскладка ""тип А"" 3 м Албес (50 шт)";tratata;1;шт.;;38,15;грн;true;img\error.jpg
1015;Ceilings;Ceiling_suspended;Реечный;"Супер-хром раскладка ""тип А"" 4 м Албес (50 шт)";tratata;1;шт.;;50,9;грн;true;img\error.jpg
